11973,13078,53877,11973,12063
11965,11973,12281,53877,11965
20294,11423,12281,47752,10184
11966,13078,12281,11973,11965
11423,11965,53877,11973,11965
12188,24903,30059,31426,12822
23638,8729,47645,49459,45817
32286,16473,16868,47508,33659
12028,11423,36432,53877,11973
12028,12982,11966,11973,74459
26243,10940,32724,9859,35340
11966,13093,12281,11965,11973
27744,39502,45817,37468,23677
40960,12601,36826,74273,37636
30173,21732,61515,40835,76663
14777,11966,22672,34374,26440
14777,9867,53877,11973,11965
31146,31003,12787,31012,17167
10114,13078,53877,12281,11973
15383,18112,11975,9847,29984
10858,11973,11965,11974,12417
18103,49646,29310,37062,30504
49761,12188,54425,38198,11616
11108,11966,19397,30591,19749
59925,59884,23030,46113,21304
84076,10582,34453,37436,51438
62507,34515,34303,31683,34692
12176,14968,59381,12162,12210
67388,28479,45817,37468,49459
33232,20535,88196,20541,74845
12163,14968,12162,12210,62361
67120,23486,57580,45618,23486
11965,10814,53877,11973,11966
36905,27744,45817,11363,49459
41778,55716,38198,55184,74334
6566,11121,14740,29277,13973
31146,32154,31003,12934,31012
17663,68269,63029,20048,35542
12372,8729,33932,45817,34870
59884,957,49459,79990,86295
11108,12028,11973,53877,14522
12063,20294,35216,53877,42016
20294,12063,11973,53877,11966
17385,45817,45817,37468,21579
45817,23638,38158,45817,37468
47890,28818,20316,19695,40041
6951,32684,68194,17648,32361
25993,10146,61515,76663,47441
11423,10814,22625,40420,53877
13078,12982,19970,53877,11973
19266,19113,34490,20772,20776
11423,12063,11973,53877,13093
23823,27744,32205,23823,33919
59884,36905,32107,45817,11363
31756,51804,24665,26660,17904
39502,23823,37488,45817,63780
27744,36905,34770,32844,45817
20833,32752,12635,14923,18390
39502,23823,63780,45817,62926
59884,28479,19331,45817,34496
11973,12063,53877,11974,11973
957,36905,49459,77466,79990
59884,45817,45817,65392,11363
10991,18397,17542,35200,10739
12372,59925,84277,45817,11363
39502,23823,36143,41698,45817
20294,13078,53877,11973,12281
59884,28479,21361,45817,49459
38969,21996,48837,10463,52020
957,8729,45817,37468,11363
23823,59884,45817,42528,11363
957,17385,47645,45817,11578
32752,12439,32127,18089,34666
39502,45817,45817,63780,37468
39502,47836,63780,45817,62926
47836,39502,45817,56489,37468
47836,67388,63780,45817,62926
59925,8729,45817,37468,46202
32750,33619,46499,77044,16769
53534,73642,73674,53363,79841
27744,23823,45817,37468,11363
12372,20432,49459,79990,86295
27744,67388,40079,45817,85251
12372,47836,45817,11363,37468
17385,28479,43911,45817,37468
12372,47836,45817,77054,11363
8729,17385,45817,11363,37468
11888,11190,54715,10737,10742
38812,44250,45618,57580,54888
39502,59925,45817,11363,21361
23823,39502,47645,45817,11363
47836,36905,45817,11363,37468
11578,12809,9928,45817,9961
47836,28479,45817,37468,21361
17385,45817,49459,77466,86295
39502,957,45817,37468,11363
66581,69335,26921,29299,32116
67388,27744,45817,11363,49459
26660,18170,65392,38029,68720
45817,59925,45817,62926,56489
957,39502,45817,37468,21361
36905,23638,67343,36421,65392
39502,59884,11363,56489,25708
88056,32685,37215,12049,14670
36905,27744,19084,45817,17579
45817,47836,45817,21361,11363
45817,28479,45817,11363,37468
23638,957,45817,11363,37468
10945,20695,11190,11444,13973
12372,67388,45817,11578,9928
32335,18391,12416,32152,33706
957,8729,45817,37468,11363
44734,12774,51534,14805,14617
46855,83516,20278,18002,19115
39502,45817,45817,11363,62926
21911,33990,26978,20691,60082
28479,47836,45817,8509,11363
34060,14748,5536,14740,87975
48923,37426,32359,66983,13403
31146,33066,77044,32750,31003
24202,27354,11845,18883,55191
11973,10114,11973,11966,11974
59925,39502,45817,11363,21503
17385,45817,45817,11363,37468
43055,18743,21637,29313,18255
67388,36905,35817,49459,45817
12372,957,45817,11578,37468
17385,39502,45817,13573,11363
59884,12372,45817,11363,37468
13093,11423,53877,11973,11974
10114,11973,11973,53877,11974
39796,12774,14805,51534,40376
40068,1648,53877,11973,12063
16350,18692,18840,20836,20833
10814,13078,20294,11973,53877
12063,12028,78136,53877,11973
45817,67388,43911,45817,11363
17385,47836,45817,11363,37468
23638,59925,21361,45817,77054
12372,23823,45817,11363,37468
36905,45817,45817,20076,37468
36905,39502,45817,11363,37468
17385,23823,36986,45817,36134
67388,28479,45817,23030,49459
19484,12372,45817,62926,46202
36905,67388,29733,45817,11363
59925,47836,45817,63780,37468
13399,20811,86124,391,62545
23823,59925,45817,11363,37468
12956,35456,13740,17781,32621
38617,18542,14746,12349,27244
60315,22217,17973,23313,67885
12402,30284,23062,46638,9119
9867,11108,11973,53877,11968
20527,37025,15441,19137,45682
33313,18344,27123,36096,20579
11973,12028,53877,11973,11974
18667,20414,18840,30229,17371
12837,33561,13945,7523,29483
45136,13996,7213,14972,33651
22761,2118,5025,18271,2220
83554,54239,32616,31463,41591
12438,44963,19453,18150,21204
36905,23638,12667,45817,17360
64547,74794,41737,87841,32754
18076,3171,17757,2677,33252
45817,17385,49459,45817,79990
59925,45817,45817,37468,21361
47836,36905,45817,11363,37468
39502,47836,45817,37468,46202
36905,23823,45817,37468,11363
36905,59884,45817,37468,11363
12372,47836,45817,47645,11363
957,28479,35817,996,59761
36905,67388,45817,11363,46202
23823,27744,40852,45817,47459
19173,17811,21095,19634,30238
12028,9867,11973,53877,11965
12372,23638,45817,37468,11363
17385,59925,45817,12943,11363
17385,47836,45817,37468,47645
83685,66636,31304,51470,62979
17244,19705,48849,20278,87476
45682,20527,48223,41110,15271
12463,11216,10738,10737,22980
22377,38344,86489,86557,25409
33252,19887,34168,33252,10947
45817,17385,49459,79990,86295
13966,30488,33876,42677,89511
35503,21361,85251,67343,77054
59884,27744,45817,33676,11363
67388,23823,33922,63780,45817
23638,28479,45817,11363,37468
23823,67388,63780,12667,45817
33706,77044,32335,13342,16769
20553,13170,29617,14268,30229
11076,14780,51138,39902,19419
957,28479,49459,45817,79990
957,17385,45817,56489,62926
33828,42501,77044,15947,18089
29017,22374,17997,32093,28986
56982,32351,30087,29017,46421
8729,17385,45817,11363,46202
76638,69919,61515,76663,47441
30922,18009,36882,36918,60105
48661,13873,36882,38162,34997
40666,31596,32497,16473,17221
42501,32750,16769,33828,46499
30493,21977,18991,18347,32630
18714,13187,62753,36827,22011
44963,14649,35543,21204,19453
1762,18270,20511,13069,14737
49640,68237,84832,82941,75588
21870,40953,20344,28939,19891
14029,22596,13908,32801,51438
13635,23249,18806,20073,21223
48001,69367,18331,54671,13978
49310,6566,11190,10725,16838
48001,4632,32731,14497,46935
17385,28479,49459,21361,83898
35078,38097,17761,15792,13769
17511,45618,45618,57580,35528
29472,5655,19892,24729,15425
34997,9285,34997,61423,42924
12063,20294,53877,11973,11966
15807,18270,30087,29017,40848
19370,29865,21637,18743,19166
13552,62816,14593,8524,36567
48309,44565,19187,24431,11667
13009,20027,28205,70123,14691
9285,31401,34997,19173,36292
27042,15664,8064,17388,26020
16114,35122,68319,38198,17569
31302,36544,54450,10707,19173
18441,23112,86489,86557,86580
18650,50999,17526,51151,21180
31210,17424,72796,32699,29076
59884,27744,32901,49459,45817
957,39502,45817,37468,11363
67388,59884,45817,37468,46202
23939,36213,73473,3568,78854
25995,27107,31503,2168,15064
18068,41547,14616,34621,16552
29076,14773,16444,14964,36381
20447,21370,15537,29837,2210
34872,66931,65020,20240,20487
18861,36377,18271,20362,3235
12667,20227,37852,14837,23062
19192,26580,76235,33331,33537
21637,19051,41101,15519,16524
9867,10814,11973,53877,12063
49951,9859,26243,10072,48747
33432,35139,34861,11688,33675
34901,19634,17811,24576,30238
14630,26854,16513,12207,30488
18251,68229,10437,41911,15144
37127,14777,12281,53877,11965
37758,10404,40356,21400,21615
11965,10114,53877,12281,11973
14887,12052,2221,2947,14670
41976,16342,16904,33951,57110
26515,12785,68242,36184,29076
30493,36537,21977,18991,88143
40066,13588,60170,5120,34633
27244,27217,15345,18271,15819
16473,16868,35793,47508,73811
18626,36184,68242,28981,12785
39149,17335,18743,14789,26443
11467,17424,33876,30488,17544
41027,12106,15886,30229,41229
33305,10394,37035,14228,19173
29200,6962,21254,1381,4141
36379,10839,19173,21522,10316
21434,2232,37975,14741,17647
12063,11973,53877,11973,11966
20605,32691,47561,12001,17449
17335,40313,59065,85171,76566
32288,43472,47645,81909,63780
49520,29865,1768,14249,23355
18170,89002,54797,47459,40852
16675,27008,63780,22467,23676
13093,11423,53877,12281,11965
66944,56080,19428,30488,55710
29926,29993,16785,15741,16424
28782,16034,29004,15091,22217
30488,33876,42677,31545,89511
40244,17243,70656,21287,84648
17758,44130,7341,22107,37518
40853,22242,19155,5567,2890
15967,23012,89108,36344,17430
32825,25597,8567,11860,9297
34559,16212,48441,42256,23549
37885,17821,22372,10410,46935
38637,13779,24264,27244,16451
63780,34054,22467,10418,37468
11966,13093,11965,11966,11973
2018,27664,36434,19523,18449
59203,41083,43057,16480,14324
50603,21809,36360,18186,32347
27244,27217,15345,77505,15493
41101,16095,19051,16524,35575
27123,20579,14970,36096,33027
19487,18809,26660,35197,18840
24403,43837,49951,29592,9859
48001,32425,46935,13969,14366
19517,14989,12205,49501,15290
12028,11423,53877,11973,12281
16091,39154,86489,86557,43756
13096,49053,8557,86688,41324
21488,14014,21018,10882,37090
22394,41919,33941,10294,14489
14614,17940,33431,33964,12317
19478,20252,32359,18228,48909
51536,10375,9477,49747,51830
15989,48480,19735,19926,39902
19173,31401,19409,31463,17244
15101,16610,36676,18291,49847
14424,38514,39038,41098,31914
16914,18486,15989,50910,17574
46855,50663,42898,83516,35503
88993,17253,27244,18271,15819
21331,36148,39342,50896,56766
12099,59063,36570,24802,65218
101295,19634,35374,15957,36109
45531,15521,32469,15986,19061
27244,15493,27217,18271,15345
27244,27217,15345,18271,11888
38015,15261,24906,34769,21165
29276,34396,68154,88751,28837
26796,37148,49212,23158,46268
46256,19304,35216,14431,16671
47288,18514,16304,19173,85364
53869,34899,48499,50503,40315
20447,19014,14992,14460,21384
19173,31401,31463,50118,19409
19173,31401,19409,31463,17946
37717,15285,16800,19196,31347
24729,19967,14062,29472,18570
21341,33630,8885,21093,22108
19263,46445,10497,10715,100174
17268,86489,33208,31463,86557
30229,26441,35182,21398,82244
39482,38490,42095,84745,16451
16409,16236,27217,27244,31742
19599,18736,80673,44512,15340
24605,16124,51751,26557,34013
41096,19173,16346,31401,11301
10437,26701,42661,18251,68229
34039,16564,13674,30378,84654
18523,27417,17316,47148,30229
17876,26977,17535,19776,18716
18725,18528,18099,36388,11474
20501,29573,20344,18431,18551
18765,18415,27288,24327,16335
15883,12099,34599,34559,23549
19100,41876,18306,46844,18305
17676,21980,73760,2329,18520
24370,101295,45313,25858,38490
25258,20502,17456,33331,30774
17943,17388,32334,17387,17943
23500,11121,16065,49520,63717
87454,68939,48001,46935,14366
53869,36575,39034,51830,14516
101295,58177,39311,20573,25858
20102,25449,17547,60027,59173
19173,31401,31288,19409,31463
19173,31401,20595,17226,31463
19173,23486,50585,29035,31401
29865,21251,36578,10994,16765
66113,41125,39138,17287,28450
16016,16100,18885,19888,31712
17410,17606,71203,47166,19170
11355,32358,11355,34850,47518
17754,20833,19029,16350,20836
60755,23508,33845,35808,70657
36220,63990,46793,50466,20090
34109,36762,33316,19743,18345
16122,88516,43662,18320,42509
20055,16999,20369,32383,17594
16476,32700,17949,32942,16387
16821,100237,35963,25858,81262
10780,17646,18688,18840,19168
30337,47750,41452,14443,16344
18743,20284,22203,18605,32994
90424,18452,18035,28939,31708
18305,27669,17809,21479,17151
21269,100288,21269,27423,16233
41125,63753,16564,39497,40659
16122,36104,37165,20263,16190
30608,17417,21081,30488,33876
16111,12463,12188,15666,5877
17642,17642,20013,20039,62202
37048,37098,39270,36911,53338
15970,33795,18196,32649,18383
35773,29468,29539,32996,35773
33269,16065,41137,68723,32687
55374,64037,40648,39792,20664
19764,32584,33686,48087,17093
11296,16122,18302,17063,18615
30890,16191,19819,37616,59043
16149,22824,17964,19199,34800
19727,16437,18558,18745,21937
20157,24705,25715,64765,18228
25003,18127,19050,21637,19051
25981,20157,18228,14255,22367
32201,44462,18998,38370,34176
24645,16439,16580,40057,52818
50637,49685,54801,50686,50697
29346,33331,33200,30774,33537
34109,10749,18991,16629,30493
19220,18743,18745,58035,18558
11033,16149,18372,17997,35635
15865,15886,30566,19331,34496
19220,20667,17853,22350,18677
17427,36986,20166,17427,17049
39449,55795,48320,77339,85635
16476,19387,17549,18765,16386
36260,39034,80751,42314,75106
17226,19381,18244,26195,18300
36104,19381,18320,48030,21018
48304,32156,18623,46499,32750
11888,18087,15493,31742,16236
17985,11949,16630,20250,38948
28994,41780,18840,19168,20414
16952,5660,15342,62968,41543
25003,20163,20700,58035,18745
33109,16038,33853,34493,59771
17457,18747,71203,17410,18916
21576,996,21576,23481,18596
18452,19087,35997,67483,19409
18452,19087,24720,66642,19807
12266,16671,14499,37677,16671
30605,29476,36196,31245,24101
17417,30608,45221,50905,47828
20055,30263,16999,35301,17594
26720,16691,19478,44182,25338
42149,21676,27204,17447,18202
17615,20794,17433,28331,17531
18068,41547,40935,54984,75649
38641,41968,41579,78563,33677
44150,18211,26831,43931,45965
42591,86606,33723,19827,90364
59173,40626,20102,66137,82791
22258,2221,28114,86557,78854
22108,21341,10881,51641,5660
17469,19418,18598,19367,16560
37331,45059,18621,35977,32127
18880,10146,56016,73938,78916
81762,16704,82791,59173,60027
19161,17548,17548,17118,19161
20296,16773,20494,43354,20456
27831,42058,32752,32750,16769
63163,34159,34159,60879,60395
20340,11296,44417,59630,19482
23317,5838,75260,27332,19368
100237,23561,14834,37489,19634
16484,22966,18064,31410,48735
27036,21942,44464,17280,48406
16756,18620,17539,18305,19911
1467,19000,37861,62261,43023
18452,21149,68126,28939,21832
30605,29476,19173,40876,31401
25953,2018,30229,18428,10233
62485,18880,56016,82045,83113
19418,32120,18743,39149,23512
25253,45380,63936,83106,52792
34132,89732,17546,17063,17060
11402,18300,41910,17546,27206
58177,16821,16537,35723,17298
36693,29177,13174,35458,22769
16887,19301,41187,18478,48860
26211,24370,35327,54898,15052
39122,25424,20227,15731,25810
17063,17546,17060,16220,16966
41722,40342,33331,42803,10574
17539,17095,27771,21051,30595
20561,35213,29217,40893,45107
15577,32886,45817,11363,37468
16412,33935,23998,25858,32982
17447,18202,42149,18126,15562
40512,21652,18027,18461,18442
19173,36296,31401,19409,31463
17703,30229,38483,32659,17361
17070,42755,19282,19880,21151
20560,29845,33612,40269,28986
39437,17188,26876,16567,18097
10281,32328,45817,37468,11363
19827,37613,24353,44520,16622
34533,28986,33612,20707,29798
16245,36137,33076,20116,36691
45817,11363,37468,28871,42171
16303,19519,17140,21062,22780
45268,15529,15986,39822,19061
38561,34871,35135,15683,15684
36003,18107,41497,19955,13931
28838,33256,33218,33088,33504
38668,21573,11685,21611,37560
20331,35912,20293,19064,34159
39438,17249,19634,38977,30238
14327,17029,21355,18645,22436
30933,18892,17284,19730,33109
18375,22878,20855,26921,9021
29865,12188,19173,22264,15836
33901,18787,2877,40317,17699
16944,15287,37127,32309,20812
18045,25098,28939,31708,21832
40732,20357,20006,18461,31708
29617,16676,36956,19880,31015
42259,26261,25006,34046,42767
26243,17596,38295,45869,43820
19354,21298,37551,32166,2852
16609,20344,18551,20501,29573
25524,28939,18209,20979,19967
42676,19851,22454,33612,22325
27783,27258,27357,32102,5248
29750,3516,28807,18251,28986
16778,18375,45106,21123,22878
30608,16750,17644,75575,46729
38391,18989,37067,38734,16195
28991,30768,30488,36567,11495
30859,26793,41633,18757,17484
18204,19409,21832,30877,31708
32686,30484,19741,17598,19955
32258,18883,35774,37127,16019
30488,21151,14740,31708,19816
16176,16765,18598,18072,33109
20254,44875,37889,17906,18208
22400,37686,16477,45221,19371
19482,44143,22454,19851,24344
16750,103068,48743,20729,19623
2214,14842,29054,22258,19420
20906,40168,18111,20545,19213
19409,30877,21832,31708,21415
14781,14842,22258,31805,30281
20703,14842,22258,17511,25224
29054,14842,22258,26796,17511
23434,16343,36567,20688,20158
19282,21151,21832,18764,19880
35692,40168,35265,19751,20545
20090,31708,28939,21832,19880
29588,20631,20618,18611,20012
20263,40158,15197,17556,35706
33417,29588,20631,16223,20322
41055,33496,41989,10329,33827
22163,22672,34374,17263,30932
34156,40317,35758,42210,39631
11620,41097,24224,46249,35710
31153,2105,14842,22258,14287
43018,28700,24344,16505,18054
35044,37099,41191,24572,36599
21161,22636,22019,19238,21612
21864,21161,22019,22636,25266
21134,25313,25479,39953,41581
42617,20291,17516,20127,17528
33885,33305,33533,33565,10780
28986,30133,33612,33229,33256
24815,51363,21072,22478,21244
23771,22002,23228,41498,23077
22929,21464,19378,22019,21864
38717,22958,74567,21685,35626
15342,21341,22107,33630,22108
46339,47543,21337,22476,22422
23291,21750,22539,22736,43571
18466,18817,39031,32547,22668
30877,21832,31708,28939,21151
18461,18442,20006,30935,22375
21504,32583,24812,24793,19223
17170,18934,44863,21483,28988
21483,46635,46339,47543,21337
30300,19223,24793,24812,24907
36385,16108,51096,16871,49610
22787,25546,62155,24311,24306
22064,26468,23205,47652,47340
22056,23552,21865,21877,23868
48794,81450,21877,21865,23591
25222,24910,23028,22925,23308
78451,79233,22925,78422,21909
45618,23486,46367,44807,39750
39843,20411,20321,43622,48222
24793,24907,24812,25530,24432
24126,24375,24419,22976,24002
23422,21911,29458,34367,21587
25313,22823,41581,30523,21134
24803,28379,26353,24148,25828
45380,28119,27963,25418,23578
16199,33683,69803,47617,36712
24812,24793,24907,21748,24612
26468,24996,28720,44989,22478
28347,36486,36902,23521,42173
25464,25546,62155,24311,23188
29943,27379,39219,23128,5939
24793,24812,24907,21748,35432
35549,37050,36163,29161,48340
29503,31654,42173,28982,49048
33318,29155,30965,28964,28966
30965,29155,39593,28964,28966
30965,29155,40006,28964,28966
29488,29601,34958,29604,21748
24327,29373,29738,23485,21003
34303,31683,38966,19407,33485
33496,17723,10329,40978,41989
14485,46844,18120,37818,18305
51354,32685,37215,27120,16194
16504,32359,17621,48923,21249
18764,20115,18837,18412,42894
33273,38768,46280,36396,38415
36633,40965,37303,38893,53001
15424,19723,21591,45984,25367
44740,51314,44340,37718,40663
38768,33273,31090,36396,30320
44491,36948,39955,43966,32793
25146,56134,57354,48818,41132
44491,36948,39955,43966,31609
46423,36794,23207,45832,86836
16690,19993,15450,15019,11740
20728,45193,31324,27728,20729
21259,20739,47741,37384,40353
51533,21925,20184,40248,51000
17459,19078,36930,53349,101592
1728,79556,38301,65057,4967
12798,6962,86489,8038,58715
37187,34303,29058,31592,41947
2126,25906,86489,18163,89928
20083,20947,20084,21028,964
19849,1776,65994,28939,30106
22371,32865,29301,33218,19464
88054,23277,19362,27085,7566
35787,32651,34885,35310,35512
52627,43122,74990,49084,60474
32117,3034,33247,22162,22377
46204,39922,25754,17306,25944
21720,22900,21712,18763,10532
33551,84636,43362,84648,60417
18738,18840,15952,19068,19168
26528,28554,19832,23600,22672
21341,40752,22107,20990,37518
17263,34374,22672,19401,38851
39284,22672,45339,34374,6169
40178,34374,23125,22672,15761
34374,22672,15761,22163,15762
38743,22163,22672,34374,19178
20511,18270,18956,30087,15280
73208,44460,15721,32250,3449
29200,16190,48316,6962,22454
14526,39832,20083,17198,20084
19706,9272,39137,49742,47429
34828,54614,50685,35595,54633
45333,19545,7561,10743,8960
56080,19409,33094,65417,31708
18741,75370,49951,17995,48747
37174,54842,34060,70630,32897
36105,35988,36901,34622,20837
18959,20535,44721,22130,27713
30378,26735,21627,31710,36078
34899,6919,42287,2380,43100
68194,36567,30488,2435,66944
20837,14228,34310,32675,50989
29058,38866,30229,30717,23324
7566,17606,22906,18163,34970
22906,18163,7566,34970,34800
8860,15609,27971,21043,45044
33630,21341,5660,8885,20511
22595,32811,33612,19851,87065
53534,60399,59512,22309,32679
42567,21583,36163,65362,7263
16845,59771,32193,86489,12798
20605,32537,32691,30493,47561
32691,20605,47561,32247,17449
17758,44130,14941,38171,35647
65108,29187,32543,17190,18207
84636,7912,7566,19199,34800
41454,21361,83699,22581,21503
39159,8860,51000,27971,15609
19478,22107,21341,8304,33630
17806,24982,17761,23538,16608
34997,30658,34797,20920,19106
85067,84126,85091,40666,49048
21014,76442,64374,40666,59391
69613,28904,67245,71650,34303
85067,85091,84783,30518,34303
21014,76442,64374,40804,59391
32872,9327,22746,15287,37378
20375,27123,36096,36173,20579
40986,60979,60155,69989,79945
14380,53363,48232,32190,47986
15082,34748,14380,48232,5660
48699,36807,48232,8304,50515
44760,35029,8860,30590,31676
46384,9086,17412,16845,18272
67922,58361,27795,50511,32829
8860,50412,27971,21043,6833
27971,15609,21043,6833,18373
37963,28049,35988,54824,9710
41318,46648,64851,50393,62374
21341,33630,21093,5660,6306
41318,46648,17410,55404,18916
41318,57254,46648,64748,38301
32497,31596,40666,70630,83653
38754,18281,8878,20409,79506
29058,22631,20983,62700,70152
53323,21028,53534,33314,21977
22672,26747,34374,39284,15760
33312,70738,18339,21977,59771
53119,37477,38170,6481,20837
51830,79079,41737,36575,47481
10375,63442,39593,53869,63834
53869,9882,26082,50645,25297
53869,10375,49747,9477,51830
50801,36378,50226,48827,29564
18907,36768,9086,11974,41588
24204,62545,63796,84154,83241
18748,13385,19023,17340,75679
42092,35456,72241,34159,40065
21589,23986,24683,11135,23396
41280,18370,11135,17760,45680
20157,16480,36105,8073,48015
19634,7011,38977,11173,8508
9525,55374,22498,10447,22823
10577,17533,32503,41719,37931
27808,33655,23206,21885,23328
56238,66944,9859,13172,35340
3577,19173,31401,19114,68295
15912,33655,23206,32201,21885
40087,10264,22676,21925,58220
17769,17746,37820,41724,19409
18719,75703,14228,84969,78916
21042,75027,43897,21925,19957
33199,28585,29058,89129,31592
17533,61182,18346,41719,13095
18939,18346,18600,30488,13095
11888,11096,39577,11190,17989
86563,2435,68194,14315,40168
86557,10456,20925,37438,20947
14228,14727,10891,34049,32675
19047,17418,35293,936,7553
35508,38424,8382,18264,45143
31569,936,17418,32836,34891
14228,19173,1959,9086,20440
32902,48189,23763,42186,32485
41958,42210,32485,32902,13695
13695,15945,18113,35381,22884
24342,18434,23216,38170,2810
66964,20947,57254,20925,4643
23642,5231,58951,44152,32494
37954,54898,48232,16534,24370
90396,25858,83991,16451,37283
23934,936,21414,13089,35549
28215,66106,37060,47657,41584
36025,35293,23396,17418,6853
17418,936,27244,12968,13594
18991,30493,16272,16629,2421
22063,2174,74588,1736,61515
46573,3141,14228,30493,33494
40306,48382,40831,43122,50393
27066,23396,19838,18884,81268
33350,29445,4040,27123,32129
27123,8019,14321,33313,3098
34160,27123,36096,8172,33027
41491,33658,10293,48232,65486
27442,48232,8175,33658,48699
35109,31596,48232,73215,28585
30484,30842,30684,78740,12831
35127,8178,30684,20597,2807
35127,36469,18658,20597,60432
40051,69570,34997,9285,43493
12798,6962,18116,86489,9285
26921,10905,66581,34486,16760
61211,88162,22691,6654,70426
6962,22454,12798,18339,86489
11402,12463,27206,9846,10143
20947,20921,38082,32690,20925
20605,41025,32691,17449,12001
43194,35028,42420,28038,26259
31774,30891,30518,40306,957
27228,43292,42357,28348,28046
35177,34475,39033,47617,23035
75023,28994,55753,62813,52953
30877,36040,21832,21151,14740
38133,49963,45082,25313,42880
41024,41200,46681,42060,26108
31203,47617,32364,31622,30980
16884,43748,21762,32076,48659
70319,30278,54420,40753,55404
39017,28766,41549,47822,44067
49040,47473,47796,48367,45817
17896,9086,20616,17471,36675
55174,32651,15711,35787,35310
51200,35310,32651,16305,19843
51565,1613,21628,32106,14527
41578,35310,32651,39895,32910
88379,32651,35310,34885,41578
9690,32301,34567,14287,32651
32651,41578,39895,35310,32910
32651,39895,35787,33290,35310
26866,33252,61215,11669,40338
32458,20937,20925,20947,32928
32651,35310,41578,19843,32910
51200,40390,18399,10148,47366
35310,73841,32651,39297,69354
32651,16414,39895,35612,35310
35310,32651,41578,32910,35417
37328,67546,32651,39895,27827
32651,39895,35310,41578,19843
10841,39895,20048,35310,51200
51200,44812,32651,35310,16305
35310,35417,51565,41578,32651
48001,46935,69367,13969,14366
76303,33876,26205,30488,42677
14014,21488,21018,15168,17986
35575,21637,318,19051,41101
19164,30859,26793,18757,17484
19751,13979,2289,17577,18111
6654,76303,33511,10718,30488
29200,14728,6962,8038,12974
45863,20434,22294,66534,19469
19409,21832,34616,59636,21576
55704,48001,66944,36625,46935
29622,37714,67328,18027,68630
61918,47122,75591,38326,78563
103194,55857,33677,27366,61182
33677,20345,89745,78563,20619
34645,14526,37218,45522,39832
60315,14861,12839,22217,10357
18251,68229,10437,1956,3818
50856,45211,15098,32102,32684
12188,26765,22264,15836,17716
29076,86563,86906,86489,86501
12188,11853,17264,15836,16638
20211,2430,33685,36693,37568
70295,33954,8414,84386,10734
31784,8244,28696,30816,28815
21628,14527,21572,19469,8642
20937,20947,20921,66964,86557
14947,19155,22242,2890,50127
18076,13370,3171,33252,26866
31296,64483,43703,58361,32100
51565,14527,21628,10577,8642
22242,50127,22597,36038,68319
32651,18732,9021,68597,20855
68229,18251,10437,15573,19346
33427,10725,35265,37064,20837
20362,30229,5377,14764,3235
8027,20069,24683,8774,20837
44812,25534,25981,16415,25715
34616,8073,8504,66501,62066
5541,35074,4274,32402,5377
2487,1622,33938,48830,2829
18251,68229,1956,10437,2752
33565,33305,33533,10780,10764
10675,48000,66360,10780,34098
49520,14883,50518,10780,10696
35265,68194,30488,33876,86563
29629,15259,14702,9179,36703
12024,13407,28197,28198,17496
28357,342,33109,18892,30744
19420,24227,19182,58667,34510
23986,22442,19113,19114,19101
32959,35817,85181,67343,21361
32225,85181,38712,47645,53617
33926,8132,45817,8960,35817
9846,15836,27206,11853,12188
68597,20855,22878,10905,9021
18251,19346,68229,10437,18835
19751,86563,19213,1196,17033
25068,5377,20362,14764,85355
34039,31708,33223,20517,16018
29076,19608,86906,86955,86563
1467,21606,86489,86557,86580
19341,18357,26780,35290,72861
18251,68229,10437,1956,3516
32505,49941,44782,12086,14794
50553,13109,62545,84154,24204
60027,40928,59173,16998,27990
18270,20511,18956,24380,24369
49520,51991,13176,20745,14249
9808,32286,49941,32304,35817
34616,33394,8379,62066,86580
17819,90398,2668,38572,6485
2866,2891,2891,16778,45106
2803,2429,28815,12176,28696
29845,8242,76048,28986,28796
58726,51008,33256,3068,6952
2429,2488,19114,23986,19173
12188,16065,12188,26765,15836
2911,58737,33938,86873,34159
32503,8642,19469,14527,21572
2643,26728,14764,5377,36377
34159,70488,78275,20937,20283
29578,28986,29750,49520,20707
89969,9846,15836,27206,59630
33938,58737,42781,3884,86873
29076,1997,86563,86580,86906
73473,73208,3462,73554,3819
22262,34162,20598,51917,19182
58726,28986,2668,33218,36469
70393,28986,36469,76811,33256
36364,20754,80999,42559,34874
3463,32863,29076,86906,2221
14366,48001,29076,22317,46935
19173,14527,20434,5792,5591
29478,28986,22371,62857,80388
28707,33907,33681,8189,2600
2676,31138,2677,19433,12176
73473,73554,28986,18969,62857
29200,1641,33229,33612,28986
18672,29750,18251,68229,10437
32043,18969,33229,28986,33589
20707,2289,33442,33229,2656
29076,36184,68194,14633,30488
22488,40896,2216,19118,36567
88353,19455,86489,86557,37023
25995,18035,10440,7429,7407
19173,21836,12089,31401,10184
27217,27244,15345,8195,15331
42781,33938,34159,63681,75876
20211,19958,32415,2430,33938
20829,13883,13880,47752,3654
20707,3605,33442,33256,28986
17356,18404,21836,19342,20540
28783,30458,31357,28807,15775
9285,34997,40051,36576,45866
18357,19341,76921,14228,18695
48881,1006,18026,11791,20947
60315,67885,17973,18172,49520
18939,18600,18346,17580,16447
8960,57254,5503,19120,47748
14527,21628,23486,27042,5075
20937,20947,66964,86557,20921
32108,70630,22224,34310,17298
48001,13969,18331,69367,19354
22166,51917,19182,24227,8960
45050,31401,17696,34262,20102
29200,25524,21254,13960,58134
19342,20540,17356,18404,18628
